"gene","Bahti_H28","Bahti_H30","Bahti_H29","Bahti_H27","W1","W2","W4","W78","W5","W6","W10","W21","W30","W25","W26","W1332","W1351","W1343","W1321","W1312","W1344","W1336","W1337","W1335","W1314","W1319","W1341","Bahti_H19","W1330","Bahti_H16","Bahti_H18","W1350","W1308","Bahti_H15","W1324","W34","W1317","W1323","Bahti_H14","W27","W23","Bahti_H17","W1347","Bahti_H7","W31","Bahti_H12","W1333","W1325","W3","W1318","Bahti_H26","W24","W33","Bahti_H6","W29","W35","Bahti_H2","Bahti_H8","Bahti_H20","W13","W36","W18","Bahti_H13","W7","Bahti_H25","W37","Bahti_H24","Bahti_H10","RF4","W17","W1310","Bahti_H22","W22","W32","RF2","Bahti_H21","Bahti_H5","Greece2","W1340","W1326","W80","Greece1","W9","Bahti_H41","Bahti_H23","Bahti_H45","Bahti_H3","Greece3","W1322","Bahti_H1","product"
"GUT_GENOME000231_53_4",NA,NA,NA,NA,NA,NA,NA,NA,0.101292159439334,NA,NA,NA,NA,NA,NA,0.101292159439334,0.101292159439334,0.101292159439334,0.101292159439334,0.101292159439334,0.101292159439334,0.101292159439334,0.101292159439334,0.101292159439334,0.101292159439334,0.101292159439334,0.101292159439334,0.101292159439334,0.101292159439334,0.101292159439334,0.101292159439334,0.101292159439334,0.101292159439334,0.101292159439334,0.101292159439334,0.151938239159001,0.101292159439334,0.101292159439334,0.101292159439334,0.151938239159001,0.101292159439334,0.101292159439334,0.101292159439334,0.101292159439334,0.101292159439334,0.101292159439334,0.101292159439334,0.101292159439334,0,0.101292159439334,NA,NA,0.151938239159001,0.101292159439334,0,NA,0.101292159439334,0.202584318878669,0.101292159439334,NA,NA,NA,0.101292159439334,0.101292159439334,NA,0,NA,0.101292159439334,0.151938239159001,NA,0.101292159439334,NA,0.101292159439334,NA,0.151938239159001,NA,0.101292159439334,NA,0.101292159439334,0.101292159439334,NA,NA,NA,0,NA,0,0.151938239159001,NA,0,0.101292159439334,"V-type sodium ATPase subunit B"
"GUT_GENOME000231_53_5",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,0,0,NA,0,0,0,NA,0,NA,0,0,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,"V-type ATP synthase subunit D"
"GUT_GENOME000231_53_6",NA,NA,NA,NA,NA,NA,NA,NA,0.194726485635576,0,NA,NA,NA,NA,NA,0.194726485635576,0.194726485635576,0.194726485635576,0.194726485635576,0.194726485635576,0.194726485635576,0.194726485635576,0.194726485635576,0.194726485635576,0.194726485635576,0.194726485635576,0.194726485635576,0.194726485635576,0.194726485635576,0.194726485635576,0.194726485635576,0.194726485635576,0.194726485635576,0.194726485635576,0.194726485635576,NA,0.194726485635576,0.194726485635576,0.194726485635576,NA,0.146044864226682,0.194726485635576,0.194726485635576,0.194726485635576,NA,0.194726485635576,0.194726485635576,0.194726485635576,0,0.194726485635576,NA,0.584179456906728,NA,0.194726485635576,NA,0.292089728453364,0.194726485635576,0.194726485635576,0.194726485635576,NA,0,0,0.194726485635576,0.292089728453364,NA,0.292089728453364,NA,0.194726485635576,NA,0,0.194726485635576,NA,0.194726485635576,NA,NA,NA,0.194726485635576,NA,0.194726485635576,0.194726485635576,NA,NA,0,0.438134592680046,NA,0.438134592680046,0.292089728453364,NA,0,0.194726485635576,"hypothetical protein"
"GUT_GENOME000231_53_7",NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0,NA,0,0,0,NA,0,NA,0,NA,0,NA,0,0,0,0,NA,0,0,0,NA,NA,0,NA,0,NA,0,0,NA,0,0,NA,NA,0,NA,0,0,NA,NA,0,0,NA,0,0,NA,0,0,"V-type sodium ATPase subunit K"
"GUT_GENOME000231_53_8",NA,NA,NA,NA,NA,NA,0.268995410504844,NA,0.179330273669896,0.107598164201938,NA,0.179330273669896,NA,0.268995410504844,NA,0.268995410504844,0.268995410504844,0.268995410504844,0.268995410504844,0.268995410504844,0.268995410504844,0.268995410504844,0.268995410504844,0.268995410504844,0.268995410504844,0.268995410504844,0.268995410504844,0.268995410504844,0.268995410504844,0.268995410504844,0.268995410504844,0.268995410504844,0.268995410504844,0.268995410504844,0.268995410504844,NA,0.268995410504844,0.268995410504844,0.268995410504844,0.268995410504844,0.0768558315728126,0.268995410504844,0.268995410504844,0.268995410504844,NA,0.268995410504844,0.268995410504844,0.268995410504844,0.268995410504844,0.268995410504844,NA,0.107598164201938,NA,0.268995410504844,NA,0.107598164201938,0.268995410504844,0.268995410504844,0.268995410504844,NA,0.215196328403875,0.161397246302906,0.268995410504844,NA,0.134497705252422,0.537990821009688,0.134497705252422,0.268995410504844,0.268995410504844,0.161397246302906,0.268995410504844,0.134497705252422,0.107598164201938,0.107598164201938,0.268995410504844,0.134497705252422,0.268995410504844,0.067248852626211,0.268995410504844,0.134497705252422,NA,0.179330273669896,0.067248852626211,0.268995410504844,0.134497705252422,0.268995410504844,0.134497705252422,0.134497705252422,0.134497705252422,0.268995410504844,"hypothetical protein"
"GUT_GENOME000231_53_9",NA,NA,NA,NA,0.271674387822632,0.271674387822632,0.543348775645265,NA,0.543348775645265,0.543348775645265,0.271674387822632,0.543348775645265,0.543348775645265,0.543348775645265,0.271674387822632,0.543348775645265,0.543348775645265,0.543348775645265,0.543348775645265,0.543348775645265,0.543348775645265,0.543348775645265,0.543348775645265,0.543348775645265,0.543348775645265,0.543348775645265,0.543348775645265,0.543348775645265,0.543348775645265,0.543348775645265,0.543348775645265,0.543348775645265,0.543348775645265,0.543348775645265,0.543348775645265,0.271674387822632,0.543348775645265,0.543348775645265,0.543348775645265,0.543348775645265,0.0776212536636092,0.543348775645265,0.543348775645265,0.543348775645265,0.543348775645265,0.543348775645265,0.543348775645265,0.543348775645265,0.543348775645265,0.543348775645265,NA,0.108669755129053,0.271674387822632,0.543348775645265,0.543348775645265,0.135837193911316,0.543348775645265,0.543348775645265,0.543348775645265,0.271674387822632,0.543348775645265,0.108669755129053,0.543348775645265,1.08669755129053,0.108669755129053,0.543348775645265,0.108669755129053,0.543348775645265,0.543348775645265,0.108669755129053,0.543348775645265,0.108669755129053,0.0776212536636092,0.543348775645265,0.543348775645265,0.108669755129053,0.543348775645265,0.135837193911316,0.543348775645265,0.543348775645265,NA,0.108669755129053,0.0905581292742107,0.543348775645265,0.108669755129053,0.543348775645265,0.543348775645265,0,NA,0.543348775645265,"Glycogen phosphorylase"
"GUT_GENOME000231_53_10",NA,NA,NA,NA,NA,NA,NA,NA,0.451807228915662,0.451807228915662,NA,NA,0.451807228915662,0.451807228915662,NA,0.903614457831325,0.903614457831325,0.903614457831325,0.903614457831325,0.903614457831325,0.903614457831325,0.903614457831325,0.903614457831325,0.903614457831325,0.903614457831325,0.903614457831325,0.903614457831325,0.903614457831325,0.903614457831325,0.903614457831325,0.903614457831325,0.903614457831325,0.903614457831325,0.903614457831325,0.903614457831325,NA,0.903614457831325,0.903614457831325,0.903614457831325,0.451807228915662,0.451807228915662,0.903614457831325,0.903614457831325,0.903614457831325,0.451807228915662,0.903614457831325,0.903614457831325,0.903614457831325,0.451807228915662,0.903614457831325,NA,0.451807228915662,0,0.903614457831325,0.451807228915662,0.451807228915662,0.903614457831325,0.903614457831325,0.903614457831325,0.451807228915662,0.451807228915662,0.451807228915662,0.602409638554217,0.451807228915662,NA,0.301204819277108,NA,0.301204819277108,0.451807228915662,0.451807228915662,0.301204819277108,NA,0,0.451807228915662,0.451807228915662,NA,0.602409638554217,NA,0.301204819277108,0.301204819277108,NA,NA,0,1.20481927710843,NA,0.401606425702811,0.301204819277108,NA,NA,0.903614457831325,"hypothetical protein"
"GUT_GENOME000231_53_11",NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,NA,0,0.203799654576857,0,NA,NA,0,NA,0,0,0.203799654576857,0,NA,0.101899827288428,0,0,NA,NA,NA,0,0,NA,NA,0,0,NA,0,NA,NA,NA,0,"hypothetical protein"
"GUT_GENOME000231_53_12",NA,NA,NA,NA,NA,NA,0,NA,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0.143404255319148,NA,0,NA,0,0,0,0,NA,0,0,0,NA,0,NA,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,0,"Choline trimethylamine-lyase activating enzyme"
"GUT_GENOME000231_53_13",NA,NA,NA,NA,NA,NA,0,NA,0.0283967391304345,0,0,NA,0,0,0.283967391304346,0.0709918478260863,0.0709918478260863,0.0709918478260863,0.0709918478260863,0.0709918478260863,0.0709918478260863,0.0709918478260863,0.0709918478260863,0.0709918478260863,0.0709918478260863,0.0709918478260863,0.0709918478260863,0.0709918478260863,0.0709918478260863,0.0709918478260863,0.0709918478260863,0.0709918478260863,0.0709918478260863,0.0709918478260863,0.0709918478260863,0.283967391304346,0.0709918478260863,0.0709918478260863,0.0709918478260863,0,0,0.0709918478260863,0.0709918478260863,0.0709918478260863,0,0.0709918478260863,0.0709918478260863,0.0709918478260863,0.141983695652173,0.0709918478260863,NA,0.040566770186335,0.283967391304346,0.0709918478260863,0,0.040566770186335,0.0709918478260863,0.0709918478260863,0.0709918478260863,0,0,0.0811335403726701,0.0709918478260863,0,0.283967391304346,0,0.283967391304346,0.0709918478260863,0,0.0811335403726701,0.0709918478260863,0.283967391304346,0.141983695652173,0,0,0.283967391304346,0.0709918478260863,0.283967391304346,0.0946557971014485,0.0709918478260863,NA,0.283967391304346,0.0709918478260863,0.113586956521738,0.283967391304346,0.113586956521738,0,0.283967391304346,0.0709918478260863,0.0709918478260863,"Anaerobic ribonucleoside-triphosphate reductase"
"GUT_GENOME000231_53_14",NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,0,NA,0.298886414253899,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0.149443207126949,0,NA,NA,NA,0.149443207126949,NA,NA,NA,0,NA,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,0.0996288047512995,0,NA,0,0.199257609502599,0,0.0996288047512995,0,NA,0,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,"hypothetical protein"
"GUT_GENOME000231_53_15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,NA,0,0,0,NA,0,0,0,NA,0,NA,NA,NA,0,NA,NA,0,0,0,NA,NA,NA,0,NA,NA,0,NA,0,0.277239240015511,NA,0,NA,0,NA,0.277239240015511,NA,0,NA,0,0,NA,NA,NA,0,NA,0,0,NA,0,0,"Thiol-disulfide oxidoreductase ResA"
"GUT_GENOME000231_53_16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,"hypothetical protein"
"GUT_GENOME000231_53_17",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.393292682926829,0.393292682926829,NA,0.393292682926829,0.393292682926829,0.262195121951219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.262195121951219,NA,NA,NA,0.393292682926829,NA,NA,NA,NA,0.393292682926829,NA,NA,NA,0.393292682926829,NA,NA,0.393292682926829,0.349593495934959,NA,0.393292682926829,0.393292682926829,NA,NA,NA,0.524390243902438,0.393292682926829,0.611788617886178,NA,0.393292682926829,0.349593495934959,NA,0.349593495934959,NA,0,0.524390243902438,NA,0.262195121951219,NA,NA,0.393292682926829,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0.524390243902438,NA,NA,NA,NA,"No product information"
"GUT_GENOME000231_54_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.04157549234136,NA,1.04157549234136,NA,NA,NA,NA,"No product information"
"GUT_GENOME000231_54_2",NA,NA,NA,NA,0.270240700218818,NA,NA,NA,0.270240700218818,0.270240700218818,NA,NA,NA,0.270240700218818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.270240700218818,NA,NA,NA,0.270240700218818,NA,NA,NA,0.270240700218818,NA,NA,NA,0.540481400437636,NA,NA,0.540481400437636,NA,NA,NA,0.270240700218818,NA,0.270240700218818,NA,0.270240700218818,0.810722100656455,NA,0.810722100656455,NA,0.270240700218818,0.270240700218818,NA,0.810722100656455,NA,0.270240700218818,NA,0.810722100656455,NA,NA,NA,NA,NA,0.540481400437636,NA,0.135120350109409,0.810722100656455,0.135120350109409,NA,NA,NA,NA,"HTH-type transcriptional activator RhaS"
"GUT_GENOME000231_54_3",NA,NA,NA,NA,NA,NA,NA,NA,0.0494609164420482,0,0.082434860736747,NA,0.494609164420482,0.0706584520600689,0.082434860736747,0.247304582210241,0.247304582210241,0.247304582210241,0.247304582210241,0.247304582210241,0.247304582210241,0.247304582210241,0.247304582210241,0.247304582210241,0.247304582210241,0.247304582210241,0.247304582210241,0.247304582210241,0.247304582210241,0.247304582210241,0.247304582210241,0.247304582210241,0.247304582210241,0.247304582210241,0.247304582210241,0.082434860736747,0.247304582210241,0.247304582210241,0.247304582210241,0.247304582210241,0.105987678090103,0.247304582210241,0.247304582210241,0.247304582210241,0.247304582210241,0.247304582210241,0.247304582210241,0.247304582210241,0,0.247304582210241,NA,0.12365229110512,0,0.247304582210241,0.370956873315362,0.0494609164420482,0.247304582210241,0.247304582210241,0.247304582210241,0.247304582210241,0,0.247304582210241,0.247304582210241,0.247304582210241,0,NA,0,0.247304582210241,0,0.247304582210241,0.247304582210241,0,0.082434860736747,0,0,0,0.247304582210241,0,0.247304582210241,0,NA,0,0,0.12365229110512,0,0.12365229110512,NA,NA,0.247304582210241,0.247304582210241,"hypothetical protein"
"GUT_GENOME000231_54_4",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,0.0203022084463386,0.0203022084463386,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0267620020429009,NA,NA,NA,0,0.0203022084463386,NA,NA,NA,0,NA,NA,NA,0,NA,NA,0.19625468164794,NA,NA,0,0,NA,NA,NA,0.0154937906564163,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0.0280363830925629,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0255984367366878,0,NA,0,NA,NA,NA,NA,"Magnesium transporter MgtE"
"GUT_GENOME000231_54_5",NA,NA,NA,NA,0.279483037156705,0.0199630740826217,0.279483037156705,NA,0.0199630740826217,0.139741518578352,0.111793214862682,NA,NA,0.279483037156705,0.111793214862682,0.279483037156705,0.279483037156705,0.279483037156705,0.279483037156705,0.279483037156705,0.279483037156705,0.279483037156705,0.279483037156705,0.279483037156705,0.279483037156705,0.279483037156705,0.279483037156705,0.279483037156705,0.279483037156705,0.279483037156705,0.279483037156705,0.279483037156705,0.279483037156705,0.279483037156705,0.279483037156705,0.111793214862682,0.279483037156705,0.279483037156705,0.279483037156705,0.139741518578352,0.167689822294023,0.279483037156705,0.279483037156705,0.279483037156705,0.139741518578352,0.279483037156705,0.279483037156705,0.279483037156705,0.023290253096392,0.279483037156705,NA,0.0199630740826217,0.139741518578352,0.279483037156705,0.139741518578352,0.0199630740826217,0.279483037156705,0.279483037156705,0.279483037156705,0.017467689822294,0.023290253096392,0.034935379644588,0.279483037156705,0.279483037156705,0,0,0,0.279483037156705,0.139741518578352,0.034935379644588,0.279483037156705,0,0.0465805061927841,0.023290253096392,0.139741518578352,0,0.279483037156705,0,0.279483037156705,0.279483037156705,NA,0,0.279483037156705,NA,0,NA,0.279483037156705,NA,0.279483037156705,0.279483037156705,"Ribosomal RNA small subunit methyltransferase A"
"GUT_GENOME000231_54_6",NA,NA,NA,NA,0,0.0639891696750903,NA,NA,0.0841962758882767,0.055642756239209,0.0473993849445113,0.127978339350181,0,0.0731304796286747,0.0473993849445113,0.0731304796286747,0.0731304796286747,0.0731304796286747,0.0731304796286747,0.0731304796286747,0.0731304796286747,0.0731304796286747,0.0731304796286747,0.0731304796286747,0.0731304796286747,0.0731304796286747,0.0731304796286747,0.0731304796286747,0.0731304796286747,0.0731304796286747,0.0731304796286747,0.0731304796286747,0.0731304796286747,0.0731304796286747,0.0731304796286747,0.0473993849445113,0.0731304796286747,0.0731304796286747,0.0731304796286747,0.055642756239209,0,0.0731304796286747,0.0731304796286747,0.0731304796286747,0.055642756239209,0.0731304796286747,0.0731304796286747,0.0731304796286747,0.0731304796286747,0.0731304796286747,NA,0.0888738467709588,0.055642756239209,0.0731304796286747,0.055642756239209,0.0841962758882767,0.0731304796286747,0.0731304796286747,0.0731304796286747,0.0661956927673348,0.0695534452990112,0.0678673011705503,0.0731304796286747,0.0731304796286747,0.0457065497679216,0,0.0457065497679216,0.0731304796286747,0,0.0678673011705503,0.0731304796286747,0.0457065497679216,0,0.0731304796286747,0,0.0457065497679216,0.0933175391095067,0.0457065497679216,0.0619250029113777,0.0799864620938629,NA,0.0457065497679216,0,0.319945848375452,0.0473993849445113,0.319945848375452,0.0727149655398754,0.0188203440220854,0.06998815433213,0.0731304796286747,"hypothetical protein"
"GUT_GENOME000231_54_7",NA,NA,NA,NA,0.524886877828053,0.174962292609351,NA,NA,0.174962292609351,0.524886877828053,0.524886877828053,NA,NA,0.0374919198448608,0.524886877828053,0.0374919198448608,0.0374919198448608,0.0374919198448608,0.0374919198448608,0.0374919198448608,0.0374919198448608,0.0374919198448608,0.0374919198448608,0.0374919198448608,0.0374919198448608,0.0374919198448608,0.0374919198448608,0.0374919198448608,0.0374919198448608,0.0374919198448608,0.0374919198448608,0.0374919198448608,0.0374919198448608,0.0374919198448608,0.0374919198448608,0.524886877828053,0.0374919198448608,0.0374919198448608,0.0374919198448608,0.524886877828053,NA,0.0374919198448608,0.0374919198448608,0.0374919198448608,0.524886877828053,0.0374919198448608,0.0374919198448608,0.0374919198448608,0.0437405731523377,0.0374919198448608,NA,0.174962292609351,0.524886877828053,0.0374919198448608,0.787330316742079,0,0.0374919198448608,0.0374919198448608,0.0374919198448608,0.0374919198448608,0.0291603821015584,0.524886877828053,0.0374919198448608,0.0374919198448608,0.524886877828053,0,0.524886877828053,0.0374919198448608,0.524886877828053,0.524886877828053,0.0374919198448608,0.524886877828053,0.262443438914026,0.0524886877828052,0.524886877828053,0.524886877828053,0.0437405731523377,0.524886877828053,0.0374919198448608,0.0374919198448608,NA,0.524886877828053,0.131221719457013,0,0.524886877828053,0,0.0403759136790809,0.524886877828053,0.0403759136790809,0.0374919198448608,"hypothetical protein"
"GUT_GENOME000231_54_8",NA,NA,NA,NA,0,0,0,NA,0,0,0.141943734015345,0,0,0.28388746803069,0.141943734015345,0.28388746803069,0.28388746803069,0.28388746803069,0.28388746803069,0.28388746803069,0.28388746803069,0.28388746803069,0.28388746803069,0.28388746803069,0.28388746803069,0.28388746803069,0.28388746803069,0.28388746803069,0.28388746803069,0.28388746803069,0.28388746803069,0.28388746803069,0.28388746803069,0.28388746803069,0.28388746803069,0.141943734015345,0.28388746803069,0.28388746803069,0.28388746803069,0,0,0.28388746803069,0.28388746803069,0.28388746803069,NA,0.28388746803069,0.28388746803069,0.28388746803069,0.56777493606138,0.28388746803069,NA,0,0,0.28388746803069,0,0.141943734015345,0.28388746803069,0.28388746803069,0.28388746803069,NA,0,0,0.28388746803069,NA,0.141943734015345,NA,0.141943734015345,0.28388746803069,0,0,0.28388746803069,0.141943734015345,0.56777493606138,NA,0,0.141943734015345,NA,0.141943734015345,0.28388746803069,0.28388746803069,NA,0.141943734015345,NA,0,0.141943734015345,0,0.28388746803069,0,0.28388746803069,0.28388746803069,"PqqA peptide cyclase"
"GUT_GENOME000231_54_9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"hypothetical protein"
"GUT_GENOME000231_54_10",NA,NA,NA,NA,0.266348273328436,0.266348273328436,0.0887827577761452,NA,0.266348273328436,0.0887827577761452,1.06539309331374,0,0.266348273328436,0.266348273328436,0.799044819985307,0.266348273328436,0.266348273328436,0.266348273328436,0.266348273328436,0.266348273328436,0.266348273328436,0.266348273328436,0.266348273328436,0.266348273328436,0.266348273328436,0.266348273328436,0.266348273328436,0.266348273328436,0.266348273328436,0.266348273328436,0.266348273328436,0.266348273328436,0.266348273328436,0.266348273328436,0.266348273328436,0.799044819985307,0.266348273328436,0.266348273328436,0.266348273328436,0.0887827577761452,0.0887827577761452,0.266348273328436,0.266348273328436,0.266348273328436,0.0887827577761452,0.266348273328436,0.266348273328436,0.266348273328436,0,0.266348273328436,NA,0.266348273328436,0.0665870683321089,0.266348273328436,0.0887827577761452,0.133174136664218,0.266348273328436,0.266348273328436,0.266348273328436,0.266348273328436,0.532696546656872,0,0.266348273328436,0.266348273328436,0.0887827577761452,0.532696546656872,0.0887827577761452,0.266348273328436,0.0887827577761452,0,0.266348273328436,0.0887827577761452,0.266348273328436,0.0887827577761452,0.0887827577761452,0.0887827577761452,0.266348273328436,0.0887827577761452,0.266348273328436,0.266348273328436,NA,0.0887827577761452,1.33174136664218,0,0.133174136664218,0,0.266348273328436,0.133174136664218,0.266348273328436,0.266348273328436,"hypothetical protein"
"GUT_GENOME000231_54_11",NA,NA,NA,NA,0.199934318555006,0.59980295566502,NA,NA,0.29990147783251,0.149950738916255,0.214215341308935,0.149950738916255,0.149950738916255,0.149950738916255,0.0999671592775032,0.399868637110013,0.399868637110013,0.399868637110013,0.399868637110013,0.399868637110013,0.399868637110013,0.399868637110013,0.399868637110013,0.399868637110013,0.399868637110013,0.399868637110013,0.399868637110013,0.399868637110013,0.399868637110013,0.399868637110013,0.399868637110013,0.399868637110013,0.399868637110013,0.399868637110013,0.399868637110013,0.0999671592775032,0.399868637110013,0.399868637110013,0.399868637110013,0.149950738916255,0.179940886699506,0.399868637110013,0.399868637110013,0.399868637110013,0.29990147783251,0.399868637110013,0.399868637110013,0.399868637110013,0.179940886699506,0.399868637110013,NA,0.59980295566502,0.149950738916255,0.399868637110013,0.149950738916255,0.29990147783251,0.399868637110013,0.399868637110013,0.399868637110013,0.119960591133004,0.29990147783251,0.0749753694581274,0.399868637110013,0.149950738916255,0.199934318555006,0.149950738916255,0.199934318555006,0.399868637110013,0.128529204785361,0.0749753694581274,0.399868637110013,0.199934318555006,0.199934318555006,0.149950738916255,0.128529204785361,0.199934318555006,0.399868637110013,0.199934318555006,0.399868637110013,0.399868637110013,NA,0.199934318555006,0.119960591133004,0.0856861365235742,0.199934318555006,0.0856861365235742,0.59980295566502,0.239921182266008,0.29990147783251,0.399868637110013,"Toxin RTX-I translocation ATP-binding protein"
"GUT_GENOME000231_54_12",NA,NA,NA,NA,0.155745721271394,0.124596577017115,0,NA,NA,0.311491442542788,0.124596577017115,0.103830480847596,0.311491442542788,0.186894865525673,0.103830480847596,0.124596577017115,0.124596577017115,0.124596577017115,0.124596577017115,0.124596577017115,0.124596577017115,0.124596577017115,0.124596577017115,0.124596577017115,0.124596577017115,0.124596577017115,0.124596577017115,0.124596577017115,0.124596577017115,0.124596577017115,0.124596577017115,0.124596577017115,0.124596577017115,0.124596577017115,0.124596577017115,0.103830480847596,0.124596577017115,0.124596577017115,0.124596577017115,0.186894865525673,0.0622982885085576,0.124596577017115,0.124596577017115,0.124596577017115,0.124596577017115,0.124596577017115,0.124596577017115,0.124596577017115,0.186894865525673,0.124596577017115,NA,0.124596577017115,0.311491442542788,0.124596577017115,0.311491442542788,0.077872860635697,0.124596577017115,0.124596577017115,0.124596577017115,0.233618581907091,0.311491442542788,0.155745721271394,0.124596577017115,0.186894865525673,0.155745721271394,0.186894865525673,0.155745721271394,0.124596577017115,0.249193154034231,0.207660961695192,0.124596577017115,0.155745721271394,0.077872860635697,0.103830480847596,0.249193154034231,0.155745721271394,0.124596577017115,0.155745721271394,0.124596577017115,0.124596577017115,NA,0.155745721271394,0.116809290953546,0.116809290953546,0.233618581907091,0.116809290953546,0.155745721271394,0.124596577017115,0.077872860635697,0.124596577017115,"hypothetical protein"
